entrezgene_id	external_gene_name	gene_biotype	chromosome_name	start_position	end_position
124908375	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908376	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908377	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908378	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908379	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908380	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908381	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908382	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908383	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908384	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908385	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908386	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908387	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908388	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908389	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908390	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908391	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908392	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908393	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908474	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908494	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908504	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908512	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908513	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908514	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908515	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908516	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908517	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908518	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908519	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908520	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908521	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908522	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908523	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908524	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908525	5_8S_rRNA	rRNA	GL000220.1	155997	156149
124908527	5_8S_rRNA	rRNA	GL000220.1	155997	156149
727764	MAFIP	protein_coding	GL000194.1	53594	115055
NA		protein_coding	KI270734.1	138082	161852
NA		misc_RNA	GL000220.1	149259	149348
NA		lncRNA	KI270442.1	378910	380941
NA		lncRNA	KI270731.1	113725	132767
124907018		lncRNA	GL000220.1	4413	7660
NA		lncRNA	GL000009.2	5121	35307
NA		lncRNA	GL000194.1	30694	57443
NA		lncRNA	KI270744.1	5313	80720
NA		lncRNA	GL000220.1	147633	148469
NA		lncRNA	GL000220.1	97136	122360
NA		lncRNA	GL000009.2	39426	124849
NA	Y_RNA	misc_RNA	GL000195.1	37434	37534
NA		protein_coding	GL000195.1	42939	49164
124905313	U6	snRNA	GL000213.1	127840	127946
NA		lncRNA	GL000220.1	103657	104499
NA		lncRNA	GL000213.1	1096	26029
NA		lncRNA	GL000195.1	110909	121354
NA		lncRNA	KI270711.1	31434	32450
NA		lncRNA	GL000195.1	2579	87094
NA		protein_coding	KI270734.1	131494	137392
NA		protein_coding	KI270734.1	72411	74814
NA		lncRNA	KI270734.1	12391	52469
NA		lncRNA	KI270731.1	36013	74415
NA		lncRNA	KI270731.1	102687	108748
NA		lncRNA	GL000213.1	84392	86381
NA		lncRNA	KI270734.1	90950	98156
NA		lncRNA	KI270734.1	77655	81153
NA		lncRNA	KI270734.1	83271	85531
NA		lncRNA	KI270734.1	109600	110784
NA		lncRNA	KI270744.1	424	6215
NA		lncRNA	GL000194.1	10561	28352
NA		lncRNA	KI270744.1	65348	66807
105379548		lncRNA	KI270731.1	90796	102080
NA		lncRNA	KI270744.1	142831	150130
112268317		lncRNA	KI270744.1	124346	140980
NA		lncRNA	KI270731.1	867	7220
NA		lncRNA	GL000194.1	145900	156852
NA		lncRNA	KI270745.1	29592	38652
NA		lncRNA	KI270731.1	13145	14830
NA		lncRNA	KI270743.1	68204	204482
100505874		lncRNA	GL000224.1	102473	119953
NA		lncRNA	KI270745.1	31023	38297
NA		lncRNA	GL000224.1	30534	33767
NA		lncRNA	GL000224.1	67572	97360
NA		lncRNA	GL000214.1	30345	106038
NA		lncRNA	GL000195.1	20094	34804
NA		lncRNA	GL000195.1	86829	96438
102723347		lncRNA	KI270743.1	183290	208327
NA		lncRNA	GL000195.1	49759	50747
NA		misc_RNA	KI270721.1	52895	53010
NA		lncRNA	KI270743.1	6600	8034
NA		misc_RNA	KI270721.1	52666	52734
124905312		lncRNA	GL000195.1	137841	179381
124905468		lncRNA	GL000195.1	137841	179381
NA		protein_coding	KI270721.1	2585	11802
NA		lncRNA	GL000009.2	82837	122979
NA	U1	snRNA	KI270750.1	148668	148843
NA		lncRNA	GL000009.2	43294	56215
NA		misc_RNA	KI270721.1	51722	51792
105379562		lncRNA	KI270750.1	33474	63757
NA		lncRNA	KI270721.1	50348	56529
NA		lncRNA	GL000009.2	184591	186420
NA		lncRNA	KI270750.1	19028	33270
NA		lncRNA	KI270749.1	27487	37302
NA		lncRNA	KI270749.1	107947	130418
NA		lncRNA	KI270748.1	68953	85760
NA	Y_RNA	misc_RNA	GL000205.2	93050	93150
NA		lncRNA	GL000205.2	163302	168527
NA		lncRNA	KI270748.1	84835	92032
NA		lncRNA	KI270720.1	3633	31375
102723347		lncRNA	KI270742.1	145	110027
124905468		lncRNA	GL000205.2	7529	145168
124907539		lncRNA	GL000205.2	7529	145168
NA		lncRNA	KI270721.1	50354	53034
NA		lncRNA	GL000221.1	79376	121702
NA		lncRNA	GL000221.1	15013	48413
NA		lncRNA	KI270718.1	6913	19848
NA	U2	snRNA	GL000216.2	93197	93309
NA		lncRNA	KI270721.1	38384	45185
NA		lncRNA	GL000214.1	31951	113403
NA		lncRNA	GL000221.1	1758	15408
NA		lncRNA	KI270721.1	42290	48858
NA		lncRNA	KI270714.1	2865	9624
NA		lncRNA	KI270714.1	16293	23109
NA	U1	snRNA	KI270713.1	30437	30580
124903857		protein_coding	KI270713.1	35407	35916
124905556		protein_coding	KI270713.1	35407	35916
124905693		protein_coding	KI270713.1	35407	35916
NA		protein_coding	KI270713.1	31698	32528
124904613	U1	snRNA	KI270713.1	21861	22024
124905321	U1	snRNA	KI270713.1	21861	22024
124905573	U1	snRNA	KI270713.1	21861	22024
124905809	U1	snRNA	KI270713.1	21861	22024
NA		lncRNA	KI270713.1	13389	25193
NA		lncRNA	KI270721.1	37703	41250
NA		lncRNA	KI270706.1	1297	141320
NA		lncRNA	KI270713.1	11685	22304
102723407		protein_coding	KI270726.1	41444	41876
NA		lncRNA	KI270713.1	4168	7142
NA		protein_coding	KI270726.1	26241	26534
107987009		lncRNA	KI270717.1	15119	17798
124905324		lncRNA	KI270726.1	3639	14314
NA		lncRNA	KI270717.1	24947	37269
NA		lncRNA	KI270726.1	4771	5305
NA		lncRNA	KI270726.1	1977	3628
NA		lncRNA	KI270713.1	30269	31218
NA		lncRNA	KI270726.1	14338	15728
NA	U2	snRNA	GL000225.1	183252	183364
NA		lncRNA	GL000225.1	170773	206442
NA		lncRNA	KI270755.1	26350	27723
NA		lncRNA	KI270706.1	945	84493
NA		lncRNA	KI270706.1	92483	154996
NA		lncRNA	KI270753.1	43135	44491
NA		protein_coding	GL000218.1	51867	54893
100233156		lncRNA	GL000218.1	6104	97659
124907090		lncRNA	GL000218.1	6104	97659
NA		lncRNA	GL000008.2	83332	200303
NA		protein_coding	GL000219.1	54224	83311
NA		lncRNA	GL000219.1	24806	74054
NA		lncRNA	GL000219.1	99846	142363
NA		lncRNA	GL000219.1	83631	99678
NA		lncRNA	GL000205.2	75988	100753
NA		lncRNA	GL000205.2	44576	61804
NA		lncRNA	GL000205.2	75648	85014
NA		lncRNA	GL000219.1	40416	42250
NA		lncRNA	GL000008.2	177110	208612
NA		lncRNA	KI270710.1	24966	30774
102723655		protein_coding	KI270728.1	17234	19833
NA		protein_coding	KI270728.1	1139577	1147868
102723713		protein_coding	KI270728.1	933862	936467
NA		processed_pseudogene	KI270728.1	1109945	1110235
NA		processed_pseudogene	KI270728.1	137798	139135
NA		lncRNA	GL000218.1	20195	42620
NA		protein_coding	KI270728.1	1270984	1271271
NA		lncRNA	KI270728.1	1336066	1345136
NA		lncRNA	KI270728.1	1119967	1135676
NA		lncRNA	GL000008.2	152369	170429
NA		lncRNA	KI270728.1	1129654	1130626
NA		lncRNA	KI270728.1	1417809	1420347
NA		lncRNA	KI270728.1	1147280	1150718
NA		lncRNA	KI270728.1	1687458	1697392
NA		lncRNA	KI270728.1	1001617	1008200
NA		lncRNA	KI270728.1	91382	140858
NA		lncRNA	KI270728.1	1420430	1451338
NA		lncRNA	KI270728.1	169379	175868
NA		lncRNA	KI270728.1	1753176	1755007
NA		lncRNA	KI270728.1	26814	29237
NA		lncRNA	KI270728.1	156823	161005
102724488	SYT15B	protein_coding	HG1277_PATCH	11715	24443
NA		lncRNA	KI270728.1	207250	228256
NA		lncRNA	KI270728.1	1535211	1555445
653145		lncRNA	HG1277_PATCH	126346	210159
NA		misc_RNA	KI270733.1	167218	167307
109864274	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907114	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907115	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907116	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907117	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907118	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907119	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907120	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907121	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907122	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907123	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907124	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907125	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907126	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907127	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907128	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907129	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907130	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907131	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907132	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907133	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907134	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907135	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907136	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907137	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907138	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907139	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907140	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907141	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907142	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907143	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907144	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907145	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907146	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907147	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907148	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907149	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907150	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907151	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907152	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907153	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907154	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907155	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907160	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907172	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907183	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907194	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907205	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907216	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907227	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907238	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907248	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907258	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907269	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907280	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907291	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907302	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907313	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907324	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907327	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907328	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907329	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907330	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907331	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907332	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907333	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907334	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907335	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907336	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907337	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907338	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907339	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907340	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907341	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907342	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907343	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907439	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907440	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907450	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907458	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907467	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907475	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907476	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907477	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907478	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907479	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907480	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907481	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907482	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907483	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907484	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907572	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907573	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907574	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907575	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907576	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907577	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907578	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907579	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907580	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907581	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907584	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907585	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907586	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907587	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907588	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907589	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907590	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907591	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907592	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907593	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907594	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907595	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907596	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907597	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907598	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907600	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907611	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907622	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907633	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907644	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907655	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907662	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907673	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907684	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907694	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907705	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907709	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907710	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907711	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907712	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907713	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907714	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907715	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907716	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907717	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907718	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907719	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907720	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907721	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908237	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908238	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908239	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908240	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908241	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908242	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908243	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908244	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908245	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908246	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908247	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908248	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908249	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908257	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908268	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908278	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908289	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908300	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908310	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908316	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908327	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908336	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908347	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908358	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908368	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908369	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908370	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908371	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908372	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908373	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908374	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908375	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908376	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908377	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908378	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908379	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908380	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908381	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908382	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908383	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908384	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908385	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908386	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908387	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908388	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908389	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908390	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908391	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908392	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908393	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908474	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908494	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908504	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908512	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908513	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908514	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908515	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908516	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908517	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908518	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908519	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908520	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908521	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908522	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908523	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908524	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908525	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124908527	RNA5-8SN4	rRNA	KI270733.1	128877	129029
124907114	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907115	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907116	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907117	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907118	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907119	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907120	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907121	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907122	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907123	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907124	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907125	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907126	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907127	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907128	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907129	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907130	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907131	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907132	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907133	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907134	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907135	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907136	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907137	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907138	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907139	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907140	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907141	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907142	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907143	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907144	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907145	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907146	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907147	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907148	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907149	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907150	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907151	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907152	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907153	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907154	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907155	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907160	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907172	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907183	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907194	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907205	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907216	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907227	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907238	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907248	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907258	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907269	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907280	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907291	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907302	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907313	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907324	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907327	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907328	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907329	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907330	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907331	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907332	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907333	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907334	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907335	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907336	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907337	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907338	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907339	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907340	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907341	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907342	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907343	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907439	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907440	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907450	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907458	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907467	5_8S_rRNA	rRNA	KI270733.1	173956	174108
124907475	5_8S_rRNA	rRNA	KI270733.1	173956	174108
